Day,GlenCanyon_rel_cfs,GlenCanyon_cum_rel_AF,Hoover_elev,Hoover_rel_cfs,Hoover_rel_AF,Hoover_cum_rel_AF,Hoover_gen_MWh,Hoover_gen_rate_KWh/AF,Davis_elev,Davis_rel_cfs,Davis_rel_AF,Davis_cum_rel_AF,Davis_gen_MWh,MWD_diver_AF,MWD_cum_diver_AF,Parker_elev,Parker_rel_cfs,Parker_rel_AF,Parker_cum_rel_AF,Parker_gen_MWh,CAP_diver_AF,CAP_cum_diver_AF,Stor_total,Stor_avail,Hoover_stor_KAF,Davis_stor_KAF,Parker_stor_KAF,SenWash_elev,SenWash_stor_KAF,SenWash_pump_cfs,SenWash_rel_cfs,Hoover_del_stor_KAF,Hoover_pump_cfs,Hoover_evap_cfs,Hoover_cbs_cfs,Hoover_loss_cfs,Hoover_cum_loss_AF,Hoover_inflow_cfs
2011-01-14,17200,425256.0,1087.94,7930,15736,283832.0,5995.0,381,644.0,6410.0,12724,194316.0,1559.0,1589.0,27604.0,448.39,6020.0,11942.0,119390.0,776.0,2218.0,44174.0,32257.1,28624.9,10440,1726.2,587.6,239.52,8964.0,80.0,0.0,18,446,500,590.0,-1243.0,-45608.0,18500.0
2011-01-15,16300,457587.0,1088.24,5070,10048,293880.0,3498.0,348,643.87,7000.0,13889,208205.0,1714.0,1573.0,29177.0,448.19,6200.0,12288.0,131678.0,836.0,2210.0,46383.0,32254.5,28627.6,10465,1722.6,583.7,235.81,7626.0,0.0,685.0,25,411,500,819.0,-2193.0,-49958.0,19400.0
2011-01-16,16500,490314.0,1088.55,4520,8962,302842.0,3100.0,346,643.71,8000.0,15858,224063.0,1974.0,1577.0,30754.0,447.93,8040.0,15947.0,147625.0,1038.0,2216.0,48599.0,32250.1,28631.9,10492,1718.2,578.7,232.7,6598.0,0.0,522.0,27,428,500,885.0,-2708.0,-55329.0,19900.0
2011-01-17,17200,524430.0,1088.86,3960,7858,310700.0,2596.0,330,643.33,7980.0,15821,239884.0,1962.0,1571.0,32325.0,447.69,8010.0,15891.0,163516.0,1064.0,2214.0,50813.0,32240.1,28641.9,10518,1707.8,574.1,228.7,5402.0,0.0,607.0,26,489,500,852.0,-2564.0,-60414.0,18900.0
2011-01-18,17200,558545.0,1089.13,5090,10093,320794.0,3573.0,354,643.1,7990.0,15842,255726.0,1964.0,1559.0,33884.0,447.38,9200.0,18241.0,181757.0,1236.0,2212.0,53024.0,32232.8,28649.2,10541,1701.4,568.3,224.59,4315.0,0.0,561.0,23,468,500,754.0,-1871.0,-64125.0,18400.0
2011-01-19,17300,592859.0,1089.4,7070,14032,334826.0,5146.0,367,643.13,8000.0,15877,271603.0,1962.0,1571.0,35455.0,447.21,8500.0,16862.0,198619.0,1121.0,2503.0,55527.0,32233.1,28649.0,10564,1702.3,565.1,225.04,4426.0,205.0,147.0,23,466,500,754.0,-3231.0,-70535.0,20400.0
2011-01-20,17300,627174.0,1089.6,6830,13546,348372.0,4973.0,367,642.96,8400.0,16666,288269.0,2073.0,1583.0,37037.0,447.12,7000.0,13883.0,212502.0,907.0,2515.0,58042.0,32220.9,28661.2,10582,1697.6,563.4,224.99,4414.0,5.0,0.0,18,482,500,590.0,-250.0,-71031.0,17500.0
2011-01-21,17300,661488.0,1089.86,6820,13530,361902.0,4925.0,364,642.7,10100.0,20024,308293.0,2539.0,1549.0,38586.0,446.73,9510.0,18866.0,231368.0,1256.0,2698.0,60740.0,32204.2,28677.9,10604,1690.5,556.1,224.32,4248.0,0.0,69.0,22,461,500,721.0,-2306.0,-75606.0,19600.0
2011-01-22,16200,693620.0,1090.22,4000,7938,369840.0,2592.0,327,642.38,10900.0,21600,329893.0,2705.0,1549.0,40136.0,446.63,9530.0,18902.0,250270.0,1254.0,2694.0,63433.0,32210.7,28671.4,10635,1681.8,554.3,221.19,3521.0,0.0,368.0,31,440,500,1016.0,-4319.0,-84174.0,21600.0
2011-01-23,16500,726347.0,1090.46,6010,11924,381764.0,4276.0,359,642.06,7020.0,13924,343817.0,1698.0,1543.0,41679.0,446.42,9000.0,17846.0,268116.0,1191.0,2719.0,66153.0,32194.0,28688.0,10655,1673.0,550.4,227.52,5075.0,796.0,0.0,20,429,500,655.0,-403.0,-84972.0,17700.0
2011-01-24,17200,760463.0,1090.61,9690,19216,400980.0,7283.0,379,641.94,10000.0,19857,363674.0,2469.0,1353.0,43031.0,446.24,8010.0,15894.0,284010.0,1011.0,2618.0,68771.0,32182.2,28699.9,10668,1669.8,547.1,232.62,6573.0,786.0,0.0,13,432,500,426.0,-1407.0,-87762.0,17600.0
2011-01-25,17300,794777.0,1090.72,10500,20902,421882.0,7908.0,378,642.07,10000.0,19826,383500.0,2465.0,1289.0,44321.0,446.32,7000.0,13894.0,297904.0,924.0,2719.0,71490.0,32176.3,28705.8,10677,1673.3,548.6,238.22,8481.0,1025.0,0.0,9,406,500,295.0,292.0,-87183.0,16200.0
2011-01-26,17300,829091.0,1090.89,9340,18522,440404.0,6973.0,376,642.01,10000.0,19841,403341.0,2472.0,1273.0,45594.0,446.4,7000.0,13893.0,311797.0,911.0,2717.0,74208.0,32167.8,28714.3,10692,1671.7,550.1,239.48,8948.0,378.0,0.0,15,460,500,492.0,-1193.0,-89549.0,18400.0
2011-01-27,17200,863207.0,1091.08,9920,19680,460084.0,7472.0,380,641.97,10000.0,19835,423176.0,2467.0,1289.0,46883.0,446.48,7000.0,13875.0,325672.0,915.0,2955.0,77163.0,32159.7,28722.3,10708,1670.6,551.5,238.92,8738.0,0.0,0.0,16,481,500,524.0,-2195.0,-93902.0,19500.0
2011-01-28,17300,897521.0,1091.24,9840,19518,479602.0,7354.0,377,641.93,10000.0,19850,443026.0,2462.0,1285.0,48169.0,446.34,9490.0,18815.0,344487.0,1255.0,3235.0,80398.0,32151.6,28730.5,10722,1669.5,549.0,234.89,7314.0,0.0,704.0,14,492,500,459.0,-1091.0,-96066.0,18300.0
2011-01-29,16400,930050.0,1091.51,6450,12796,492398.0,4598.0,359,641.65,10000.0,19828,462854.0,2459.0,1281.0,49450.0,446.28,8500.0,16851.0,361338.0,1128.0,1654.0,82052.0,32145.5,28736.6,10745,1661.9,547.9,234.55,7200.0,190.0,236.0,23,477,500,754.0,-2543.0,-101110.0,19800.0
2011-01-30,16500,962777.0,1091.66,10800,21402,513800.0,8097.0,378,641.69,9990.0,19812,482666.0,2455.0,1277.0,50727.0,446.23,8000.0,15859.0,377197.0,1056.0,3624.0,85676.0,32139.4,28742.7,10758,1663.0,546.9,239.62,9001.0,993.0,0.0,13,434,500,426.0,-1418.0,-103923.0,18700.0
2011-01-31,17200,996893.0,1091.73,13000,25850,539650.0,9947.0,385,641.95,9980.0,19800,502466.0,2485.0,1258.0,51985.0,446.4,7190.0,14262.0,391459.0,965.0,3372.0,89048.0,32124.8,28757.2,10765,1670.1,550.1,239.42,8926.0,63.0,0.0,7,462,500,229.0,-1344.0,-106590.0,17700.0
2011-02-01,17500,34711.0,1091.83,12900,25620,25620.0,9864.0,385,642.25,9960.0,19750,19750.0,2487.0,0.0,0.0,446.63,7490.0,14850.0,14850.0,1005.0,3047.0,3047.0,32114.3,28767.7,10773,1678.2,554.3,238.99,8764.0,0.0,0.0,8,483,-96759,262.0,95609.0,189638.0,-79080.0
2011-02-02,17500,69421.0,1091.9,13300,26464,52084.0,10336.0,391,642.22,11000.0,21763,41513.0,2755.0,0.0,0.0,446.43,8510.0,16873.0,31723.0,1099.0,3269.0,6315.0,32092.5,28789.5,10779,1677.4,550.6,238.58,8614.0,0.0,0.0,6,492,-96759,197.0,96931.0,381898.0,-79740.0
2011-02-03,17500,104132.0,1091.98,11400,22678,74762.0,8694.0,383,642.25,11000.0,21777,63290.0,2752.0,0.0,0.0,446.62,7490.0,14848.0,46571.0,1000.0,3312.0,9628.0,32077.9,28804.2,10786,1678.2,554.1,236.72,7943.0,0.0,270.0,7,484,-96759,229.0,98621.0,577510.0,-81110.0
2011-02-04,17900,139636.0,1092.18,8790,17444,92206.0,6613.0,379,642.07,11100.0,21984,85274.0,2794.0,0.0,0.0,446.77,7010.0,13899.0,60470.0,941.0,4774.0,14402.0,32064.9,28817.1,10803,1673.3,556.9,237.84,8342.0,265.0,0.0,17,451,-96759,557.0,95932.0,767789.0,-78390.0
2011-02-05,17000,173355.0,1092.44,8790,17426,109631.0,6500.0,373,641.77,11600.0,22983,108257.0,2883.0,0.0,0.0,447.18,6000.0,11909.0,72379.0,805.0,4959.0,19361.0,32058.9,28823.2,10826,1665.2,564.5,239.66,9016.0,431.0,0.0,23,434,-96759,754.0,92657.0,951571.0,-75180.0
2011-02-06,16400,205884.0,1092.7,6350,12596,122227.0,4589.0,364,641.43,11600.0,22989,131246.0,2900.0,0.0,0.0,447.35,7500.0,14868.0,87247.0,1000.0,4917.0,24278.0,32051.0,28831.1,10848,1656.0,567.7,239.27,8870.0,0.0,0.0,22,399,-96759,721.0,96117.0,1142216.0,-78190.0
2011-02-07,18400,242380.0,1092.89,7770,15402,137629.0,5734.0,372,641.03,10600.0,21023,152269.0,2642.0,0.0,0.0,447.57,7490.0,14866.0,102113.0,1013.0,3723.0,28001.0,32040.6,28841.5,10865,1645.2,571.9,236.59,7898.0,0.0,513.0,17,482,-96759,557.0,96397.0,1333418.0,-79370.0
2011-02-08,18400,278876.0,1093.08,9590,19026,156655.0,7253.0,381,641.2,9010.0,17863,170132.0,2204.0,0.0,0.0,447.58,8500.0,16852.0,118965.0,1145.0,3654.0,31654.0,32039.7,28842.3,10881,1649.8,572.1,234.77,7273.0,0.0,224.0,16,430,-96759,524.0,94535.0,1520926.0,-78140.0
2011-02-09,18400,315372.0,1093.24,9790,19422,176077.0,7450.0,384,641.14,10200.0,20261,190393.0,2446.0,0.0,0.0,447.61,7500.0,14871.0,133836.0,1016.0,3279.0,34933.0,32019.4,28862.6,10895,1648.2,572.6,234.5,7183.0,0.0,0.0,14,469,-96759,459.0,97388.0,1714093.0,-78980.0
2011-02-10,18200,351471.0,1093.39,12800,25466,201543.0,9913.0,389,641.25,10600.0,20998,211391.0,2518.0,0.0,0.0,447.65,7000.0,13879.0,147715.0,941.0,5457.0,40389.0,32011.2,28870.8,10908,1651.2,573.4,232.66,6586.0,0.0,277.0,13,516,-96759,426.0,94816.0,1902157.0,-76460.0
2011-02-11,18300,387769.0,1093.5,13200,26083,227626.0,10230.0,392,641.37,11000.0,21847,233238.0,2602.0,0.0,0.0,447.61,7790.0,15458.0,163173.0,1040.0,5746.0,46136.0,31997.0,28885.0,10917,1654.4,572.6,235.35,7469.0,480.0,0.0,9,492,-96759,295.0,96645.0,2093849.0,-78230.0
2011-02-12,18100,423669.0,1093.67,11100,22020,249646.0,8534.0,388,641.26,11800.0,23413,256651.0,2748.0,0.0,0.0,447.58,8510.0,16873.0,180046.0,1135.0,5954.0,52090.0,31984.4,28897.7,10932,1651.4,572.1,235.48,7513.0,71.0,0.0,15,487,-96759,492.0,95339.0,2282951.0,-77110.0
2011-02-13,17900,459174.0,1093.88,9000,17849,267495.0,6805.0,381,641.0,12000.0,23795,280446.0,2942.0,0.0,0.0,447.69,8000.0,15865.0,195911.0,1085.0,6165.0,58255.0,31972.3,28909.8,10951,1644.4,574.1,237.8,8328.0,465.0,0.0,19,457,-96759,623.0,95415.0,2472205.0,-77100.0
2011-02-14,18200,495273.0,1094.02,11800,23483,290978.0,9171.0,391,641.06,11000.0,21801,302247.0,2700.0,0.0,0.0,447.96,6700.0,13291.0,209202.0,898.0,5421.0,63675.0,31965.5,28916.5,10963,1646.0,579.2,236.93,8017.0,23.0,119.0,12,471,-96759,393.0,96117.0,2662850.0,-78040.0
2011-02-15,18100,531173.0,1094.18,10800,21356,312334.0,8239.0,386,641.07,10800.0,21398,323645.0,2631.0,0.0,0.0,448.11,7000.0,13883.0,223085.0,947.0,5105.0,68781.0,31958.7,28923.3,10977,1646.3,582.1,236.6,7901.0,0.0,0.0,14,504,-96759,459.0,95882.0,2853029.0,-77930.0
2011-02-16,18300,567471.0,1094.25,13200,26116,338450.0,10186.0,390,641.27,10600.0,21003,344648.0,2563.0,0.0,0.0,448.19,7520.0,14917.0,238002.0,1010.0,4705.0,73486.0,31943.5,28938.6,10983,1651.7,583.7,233.12,6732.0,0.0,587.0,6,500,-96759,197.0,98029.0,3047466.0,-79830.0
2011-02-17,18200,603570.0,1094.35,14400,28652,367102.0,11181.0,390,641.46,11600.0,22958,367606.0,2791.0,0.0,0.0,448.17,8790.0,17430.0,255432.0,1141.0,3594.0,77080.0,31938.9,28943.2,10991,1656.8,583.3,228.18,5256.0,0.0,768.0,8,506,-96759,262.0,95675.0,3237234.0,-77550.0
2011-02-18,18000,639273.0,1094.48,12900,25548,392650.0,9936.0,389,641.21,13000.0,25847,393453.0,3184.0,0.0,0.0,448.12,8990.0,17837.0,273269.0,1196.0,5984.0,83064.0,31918.0,28964.1,11003,1650.1,582.3,223.09,3953.0,0.0,660.0,12,515,-96759,393.0,95159.0,3425978.0,-76900.0
2011-02-19,17900,674777.0,1094.72,10700,21206,413856.0,8118.0,383,641.19,12500.0,24798,418251.0,3060.0,0.0,0.0,448.5,8010.0,15886.0,289155.0,1073.0,5818.0,88881.0,31915.0,28967.0,11024,1649.5,589.7,226.86,4897.0,681.0,206.0,21,458,-96759,688.0,92521.0,3609492.0,-74320.0
2011-02-20,18000,710479.0,1094.97,9440,18724,432580.0,6802.0,363,641.19,10600.0,21022,439273.0,2580.0,2291.0,2291.0,448.56,8320.0,16497.0,305652.0,1144.0,6014.0,94895.0,31921.4,28960.7,11045,1649.5,590.9,233.91,6988.0,1075.0,0.0,21,408,-96759,688.0,93625.0,3795195.0,-75630.0
2011-02-21,18100,746380.0,1095.07,13900,27490,460070.0,10728.0,390,641.56,8700.0,17248,456521.0,2096.0,2588.0,4879.0,448.55,6290.0,12467.0,318119.0,820.0,5962.0,100858.0,31918.6,28963.4,11054,1659.5,590.7,239.16,8828.0,1010.0,0.0,9,434,-96759,295.0,95526.0,3984668.0,-77590.0
2011-02-22,15900,777917.0,1095.24,11700,23160,483230.0,8992.0,388,641.7,9980.0,19801,476322.0,2445.0,2557.0,7436.0,448.34,6200.0,12300.0,330419.0,837.0,6113.0,106971.0,31913.8,28968.3,11069,1663.3,586.6,239.53,8967.0,183.0,0.0,15,483,-96759,492.0,94473.0,4172052.0,-76520.0
2011-02-23,15600,808859.0,1095.34,12900,25680,508910.0,9941.0,387,641.84,9420.0,18692,495014.0,2291.0,2569.0,10005.0,448.52,4000.0,7927.0,338346.0,503.0,5964.0,112935.0,31912.2,28969.9,11078,1667.1,590.1,239.03,8779.0,0.0,0.0,9,446,-96759,295.0,96705.0,4363863.0,-78580.0
2011-02-24,15600,839802.0,1095.42,14900,29554,538464.0,11557.0,391,642.22,8770.0,17402,512416.0,2128.0,2565.0,12569.0,448.49,4890.0,9702.0,348048.0,649.0,5879.0,118814.0,31910.5,28971.5,11085,1677.4,589.5,239.83,9080.0,236.0,0.0,7,425,-96759,229.0,93536.0,4549389.0,-77670.0
2011-02-25,15600,870744.0,1095.36,16600,32958,571422.0,12996.0,394,642.74,8400.0,16664,529080.0,2033.0,2561.0,15130.0,448.29,7400.0,14669.0,362717.0,992.0,4054.0,122868.0,31897.9,28984.1,11080,1691.6,585.6,239.35,8900.0,0.0,0.0,-5,435,-96759,-164.0,98056.0,4743880.0,-82400.0
2011-02-26,15700,901884.0,1095.5,12200,24160,595582.0,9428.0,390,643.06,8600.0,17056,546136.0,2094.0,2539.0,17669.0,448.07,7500.0,14878.0,377595.0,1028.0,4003.0,126871.0,31898.9,28983.2,11092,1700.3,581.4,238.93,8742.0,0.0,0.0,12,417,-96759,393.0,93346.0,4929029.0,-77690.0
2011-02-27,15600,932826.0,1095.64,8750,17358,612940.0,6560.0,378,643.05,8600.0,17056,563192.0,2100.0,2527.0,20196.0,447.92,7300.0,14477.0,392072.0,996.0,4054.0,130925.0,31884.6,28997.5,11104,1700.1,578.5,239.69,9027.0,238.0,0.0,12,382,-96759,393.0,96828.0,5121084.0,-81180.0
2011-02-28,15700,963967.0,1095.78,10900,21622,634562.0,8374.0,387,643.01,11400.0,22591,585783.0,2820.0,2499.0,22695.0,447.29,11500.0,22778.0,414850.0,1513.0,3648.0,134573.0,31866.0,29016.1,11117,1699.0,566.6,239.51,8960.0,52.0,0.0,13,432,-96759,426.0,94101.0,5307730.0,-78440.0
2011-03-01,15800,31339.0,1095.83,14200,28258,28258.0,11056.0,391,642.99,14000.0,27739,27739.0,3501.0,2444.0,2444.0,446.88,12000.0,23750.0,23750.0,1586.0,5956.0,5956.0,31844.6,29037.5,11121,1698.4,558.9,239.23,8854.0,28.0,0.0,4,455,-96759,131.0,95586.0,189592.0,-79950.0
2011-03-02,15700,62479.0,1095.88,11700,23206,51464.0,8939.0,385,642.74,14800.0,29310,57049.0,3685.0,2446.0,4889.0,446.71,11500.0,22794.0,46544.0,1507.0,5950.0,11907.0,31818.9,29063.1,11125,1691.6,555.8,239.62,9001.0,154.0,0.0,4,483,-96759,131.0,98079.0,384129.0,-82420.0
2011-03-03,15700,93620.0,1095.96,14500,28784,80248.0,11244.0,391,642.6,16200.0,32135,89184.0,4029.0,2481.0,7371.0,446.9,9000.0,17844.0,64388.0,1149.0,5950.0,17857.0,31808.8,29073.3,11132,1687.8,559.3,239.92,9114.0,135.0,0.0,7,479,-96759,229.0,93855.0,570288.0,-78020.0
2011-03-04,15700,124760.0,1095.92,17700,35096,115344.0,13909.0,396,642.65,16200.0,32170,121354.0,4039.0,1559.0,8930.0,447.05,10500.0,20843.0,85231.0,1367.0,6038.0,23895.0,31793.6,29088.5,11129,1689.1,562.0,239.94,9121.0,88.0,0.0,-3,473,-96759,-98.0,95866.0,760436.0,-80190.0
2011-03-05,15700,155901.0,1095.96,14200,28098,143442.0,11149.0,397,642.56,16000.0,31695,153049.0,3989.0,1555.0,10485.0,447.25,10500.0,20876.0,106107.0,1379.0,6119.0,30014.0,31779.2,29102.8,11132,1686.7,565.8,239.52,8964.0,2.0,0.0,3,465,-96759,98.0,96169.0,951183.0,-80480.0
2011-03-06,15600,186843.0,1096.04,14000,27712,171154.0,10893.0,393,642.31,16200.0,32114,185163.0,4018.0,1585.0,12069.0,447.39,10500.0,20840.0,126947.0,1378.0,5946.0,35960.0,31763.4,29118.6,11140,1679.9,568.5,239.88,9099.0,150.0,0.0,8,454,-96759,262.0,93684.0,1137003.0,-78000.0
2011-03-07,15700,217983.0,1096.0,17400,34580,205735.0,13777.0,398,642.82,13000.0,25744,210907.0,3207.0,1597.0,13666.0,447.64,10000.0,19847.0,146794.0,1322.0,5952.0,41913.0,31761.2,29120.9,11136,1693.8,573.2,238.38,8540.0,0.0,224.0,-4,456,-96759,-131.0,96720.0,1328845.0,-81050.0
2011-03-08,15700,249124.0,1096.02,13800,27330,233065.0,10704.0,392,642.49,16000.0,31693,242600.0,3972.0,2563.0,16229.0,447.44,11000.0,21850.0,168644.0,1444.0,5944.0,47857.0,31735.2,29146.9,11138,1684.8,569.4,237.69,8288.0,0.0,57.0,2,462,-96759,66.0,97046.0,1521334.0,-81420.0
2011-03-09,15700,280264.0,1096.05,15800,31346,264411.0,12372.0,395,642.42,16000.0,31707,274307.0,3968.0,2541.0,18770.0,447.45,11500.0,22811.0,191455.0,1497.0,1099.0,48956.0,31718.3,29163.8,11140,1682.9,569.6,236.22,7768.0,0.0,225.0,2,505,-96759,66.0,95066.0,1709894.0,-79380.0
2011-03-10,15700,311405.0,1096.06,16100,31934,296345.0,12641.0,396,642.44,16000.0,31736,306043.0,3971.0,2553.0,21322.0,447.62,9990.0,19818.0,211273.0,1331.0,5972.0,54928.0,31707.5,29174.6,11141,1683.4,572.8,231.05,6088.0,0.0,890.0,1,516,-96759,33.0,95299.0,1898916.0,-79600.0
2011-03-11,15600,342347.0,1096.06,15300,30264,326609.0,11913.0,394,642.32,16400.0,32541,338584.0,4075.0,2511.0,23833.0,447.29,14000.0,27725.0,238998.0,1769.0,5976.0,60904.0,31683.1,29198.9,11141,1680.1,566.6,227.34,5027.0,0.0,564.0,0,537,-96759,0.0,96661.0,2090640.0,-80920.0
2011-03-12,15800,373686.0,1096.1,15600,30900,357509.0,12262.0,397,642.18,17000.0,33726,372310.0,4209.0,2428.0,26261.0,447.18,14000.0,27772.0,266770.0,1807.0,5966.0,66871.0,31666.6,29215.5,11145,1676.3,564.5,226.07,4689.0,0.0,159.0,4,523,-96759,131.0,94214.0,2277512.0,-78480.0
2011-03-13,15800,405025.0,1096.05,17900,35580,393089.0,14251.0,401,642.18,17000.0,33723,406033.0,4206.0,2531.0,28792.0,447.19,13000.0,25782.0,292552.0,1675.0,5970.0,72841.0,31651.4,29230.7,11140,1676.3,564.7,231.77,6308.0,821.0,0.0,-5,487,-96759,-164.0,96641.0,2469197.0,-81050.0
2011-03-14,15700,436165.0,1096.07,17800,35292,428381.0,13912.0,394,642.25,16600.0,32911,438944.0,4100.0,2521.0,31313.0,447.25,12000.0,23839.0,316391.0,1542.0,5974.0,78815.0,31640.0,29242.0,11142,1678.2,565.8,235.09,7381.0,583.0,0.0,2,524,-96759,66.0,93121.0,2653901.0,-77360.0
2011-03-15,15700,467306.0,1095.91,20100,39820,468201.0,15874.0,399,642.51,16600.0,32894,471838.0,4104.0,2533.0,33846.0,447.4,11000.0,21802.0,338193.0,1394.0,5974.0,84789.0,31630.4,29251.7,11128,1685.3,568.7,239.31,8885.0,853.0,0.0,-14,533,-96759,-459.0,99410.0,2851078.0,-83640.0
2011-03-16,15700,498446.0,1095.88,16600,33012,501213.0,13047.0,395,642.5,16600.0,32931,504769.0,4117.0,2531.0,36377.0,447.55,10500.0,20820.0,359013.0,1369.0,5974.0,90764.0,31619.6,29262.4,11125,1685.1,571.5,239.77,9058.0,190.0,0.0,-3,551,-96759,-98.0,96893.0,3043263.0,-81210.0
2011-03-17,15700,529587.0,1095.8,20500,40564,541777.0,16134.0,398,643.0,13000.0,25721,530490.0,3215.0,2471.0,38848.0,447.7,10000.0,19846.0,378859.0,1340.0,5837.0,96601.0,31626.0,29256.1,11118,1698.7,574.3,239.92,9114.0,106.0,0.0,-7,547,-96759,-229.0,95181.0,3232051.0,-79470.0
2011-03-18,15700,560727.0,1095.78,17200,34030,575807.0,13383.0,393,642.99,16800.0,33348,563838.0,4176.0,2541.0,41389.0,447.61,11000.0,21830.0,400689.0,1476.0,5706.0,102307.0,31615.1,29266.9,11117,1698.4,572.6,239.44,8933.0,0.0,0.0,-1,584,-96759,-33.0,95177.0,3420832.0,-79510.0
2011-03-19,18200,596826.0,1095.79,16200,32086,607893.0,12751.0,397,642.91,16800.0,33311,597149.0,4176.0,2454.0,43843.0,447.75,11000.0,21855.0,422544.0,1476.0,6280.0,108587.0,31613.2,29268.8,11118,1696.2,575.3,239.98,9126.0,168.0,0.0,1,566,-96759,33.0,95195.0,3609649.0,-79450.0
2011-03-20,18200,632926.0,1095.77,17400,34502,642395.0,13671.0,396,642.92,16800.0,33233,630382.0,4165.0,2501.0,46344.0,447.81,10000.0,19861.0,442405.0,1342.0,7095.0,115682.0,31608.9,29273.2,11116,1696.5,576.4,239.37,8907.0,0.0,0.0,-2,544,-96759,-66.0,95607.0,3799283.0,-79880.0
2011-03-21,18200,669025.0,1095.84,15600,30928,673323.0,12243.0,396,642.94,16200.0,32102,662484.0,4030.0,2503.0,48847.0,448.1,10500.0,20835.0,463240.0,1408.0,5683.0,121365.0,31606.4,29275.6,11122,1697.1,581.9,239.55,9386.0,114.0,0.0,6,510,-96759,197.0,95613.0,3988928.0,-77420.0
2011-03-22,18400,705521.0,1095.97,15200,30142,703466.0,11942.0,396,642.78,16000.0,31712,694196.0,3984.0,2487.0,51334.0,448.15,11500.0,22804.0,486044.0,1553.0,5917.0,127281.0,31601.9,29280.1,11133,1692.7,582.9,239.62,9001.0,100.0,0.0,11,488,-96759,360.0,93322.0,4174029.0,-75160.0
2011-03-23,18400,742017.0,1095.94,15400,30500,733966.0,12118.0,397,642.76,16000.0,31815,726011.0,3995.0,2450.0,53784.0,448.37,9510.0,18863.0,504907.0,1287.0,5248.0,132530.0,31584.2,29297.8,11131,1692.1,587.2,239.21,8832.0,0.0,0.0,-2,496,-96759,-66.0,100108.0,4372590.0,-81930.0
2011-03-24,18200,778116.0,1096.04,17900,35508,769473.0,14141.0,398,643.13,11300.0,22414,748425.0,2806.0,2450.0,56233.0,448.51,9510.0,18866.0,523773.0,1287.0,5921.0,138450.0,31594.3,29287.7,11140,1702.3,589.9,238.59,8617.0,0.0,40.0,9,479,-96759,295.0,91962.0,4554994.0,-73540.0
2011-03-25,18400,814612.0,1096.13,16000,31800,801273.0,12599.0,396,643.36,13000.0,25767,774192.0,3235.0,2019.0,58253.0,448.16,11500.0,22832.0,546605.0,1541.0,5792.0,144242.0,31586.2,29295.9,11147,1708.6,583.1,238.2,8474.0,0.0,0.0,7,480,-96759,229.0,94926.0,4743278.0,-76520.0
2011-03-26,18400,851108.0,1096.2,14600,28990,830263.0,11385.0,393,643.18,15800.0,31323,805515.0,3945.0,2025.0,60278.0,447.88,12000.0,23786.0,570391.0,1601.0,6528.0,150770.0,31567.7,29314.3,11154,1703.7,577.7,237.8,8328.0,0.0,0.0,7,478,-96759,229.0,96154.0,4933996.0,-77920.0
2011-03-27,18400,887603.0,1096.37,12900,25610,855873.0,10131.0,396,642.88,16400.0,32507,838022.0,4086.0,2011.0,62289.0,447.84,11500.0,22797.0,593188.0,1541.0,7142.0,157912.0,31557.4,29324.7,11169,1695.4,577.0,237.44,8199.0,0.0,0.0,15,456,-96759,492.0,93739.0,5119924.0,-75340.0
2011-03-28,18400,924099.0,1096.43,17000,33642,889515.0,13387.0,398,642.83,17200.0,34088,872110.0,4275.0,2031.0,64320.0,448.06,12000.0,23802.0,616990.0,1611.0,5792.0,163704.0,31550.0,29332.0,11174,1694.1,581.2,237.09,8073.0,0.0,0.0,5,524,-96759,164.0,94980.0,5308314.0,-76550.0
2011-03-29,18400,960595.0,1096.37,20400,40448,929963.0,16170.0,400,643.12,17200.0,34119,906229.0,4291.0,2029.0,66349.0,448.04,12800.0,25458.0,642448.0,1700.0,5740.0,169444.0,31538.6,29343.4,11169,1702.0,580.8,236.8,7971.0,0.0,0.0,-5,550,-96759,-164.0,96913.0,5500539.0,-78490.0
2011-03-30,18300,996893.0,1096.42,18900,37550,967513.0,14908.0,397,643.19,16800.0,33258,939487.0,4187.0,2087.0,68436.0,447.99,13300.0,26421.0,668869.0,1758.0,5990.0,175434.0,31526.1,29356.0,11173,1703.9,579.8,236.48,7859.0,0.0,0.0,4,607,-96759,131.0,93526.0,5686045.0,-75100.0
2011-03-31,18400,1033389.0,1096.39,19500,38740,1006253.0,15322.0,396,643.23,18500.0,36661,976148.0,4611.0,2479.0,70915.0,448.06,12500.0,24779.0,693648.0,1656.0,5829.0,181263.0,31506.2,29375.9,11170,1705.0,581.2,236.11,7730.0,0.0,0.0,-3,547,-96759,-98.0,96683.0,5877812.0,-78320.0
2011-04-01,18400,36496.0,1096.38,19900,39372,39372.0,15631.0,397,643.33,18500.0,36659,36659.0,4617.0,2499.0,2499.0,447.86,15600.0,30978.0,30978.0,2035.0,5875.0,5875.0,31491.7,29633.3,11169,1707.8,577.4,232.4,6504.0,0.0,630.0,-1,556,679,-33.0,-2251.0,-4464.0,20600.0
2011-04-02,18300,72793.0,1096.48,13000,25802,65174.0,10139.0,393,642.83,18600.0,36890,73549.0,4640.0,2513.0,5012.0,447.72,15000.0,29784.0,60762.0,1955.0,5806.0,11681.0,31471.0,29654.0,11178,1694.1,574.7,231.28,6158.0,22.0,174.0,9,565,679,295.0,-702.0,-5856.0,19100.0
