DATE,AF,CHSTOR,IN,QD
2007-08-16,70077.562,-430.984,285.479,502.767
2007-08-17,69408.32,-669.242,273.468,610.877
2007-08-18,68931.695,-476.625,249.439,489.738
2007-08-19,68671.977,-259.719,291.291,422.232
2007-08-20,68577.328,-94.648,288.225,335.944
2007-08-21,68435.344,-141.984,275.621,347.205
2007-08-22,68033.656,-401.688,218.043,420.56
2007-08-23,67631.953,-401.703,216.898,419.423
2007-08-24,67182.938,-449.016,191.81,418.189
2007-08-25,66663.508,-519.43,181.553,443.433
2007-08-26,65939.523,-723.984,163.362,528.371
2007-08-27,65239.477,-700.047,226.491,579.432
2007-08-28,64168.547,-1070.93,58.58,598.507
2007-08-29,63291.031,-877.516,152.187,594.601
2007-08-30,62276.086,-1014.945,156.239,667.941
2007-08-31,61226.27,-1049.816,167.701,696.984
2007-09-01,60178.477,-1047.793,163.224,691.486
2007-09-02,59117.715,-1060.762,151.132,685.933
2007-09-03,58015.18,-1102.535,124.657,680.519
2007-09-04,57033.25,-981.93,180.179,675.235
2007-09-05,55834.902,-1198.348,188.529,792.696
2007-09-06,54427.344,-1407.559,169.632,879.277
2007-09-07,53050.332,-1377.012,174.413,868.656
2007-09-08,51603.973,-1446.359,129.148,858.355
2007-09-09,50190.008,-1413.965,135.442,848.316
2007-09-10,48954.441,-1235.566,74.536,697.467
2007-09-11,48219.367,-735.074,105.555,476.155
2007-09-12,47546.711,-672.656,98.47,437.601
2007-09-13,46811.508,-735.203,63.883,434.549
2007-09-14,46128.645,-682.863,87.234,431.511
2007-09-15,45548.199,-580.445,99.071,391.712
2007-09-16,45362.133,-186.066,53.176,146.984
2007-09-17,45527.973,165.84,116.432,32.821
2007-09-18,45672.578,144.605,103.371,30.466
2007-09-19,45858.645,186.066,127.294,33.485
2007-09-20,46004.262,145.617,116.912,43.497
2007-09-21,46087.184,82.922,77.353,35.547
2007-09-22,46231.789,144.605,103.017,30.111
2007-09-23,46314.711,82.922,71.942,30.135
2007-09-24,46542.238,227.527,140.834,26.123
2007-09-25,46770.773,228.535,139.678,24.458
2007-09-26,46937.633,166.859,108.624,24.499
2007-09-27,47147.836,210.203,130.54,24.563
2007-09-28,47358.039,210.203,130.607,24.63
2007-09-29,47504.672,146.633,98.619,24.692
2007-09-30,47672.836,168.164,109.524,24.741
2007-10-01,47841.0,168.164,113.736,28.953
2007-10-02,47967.125,126.125,94.274,30.686
2007-10-03,48093.246,126.121,94.319,30.733
2007-10-04,48197.836,104.59,86.966,34.235
2007-10-05,48345.492,147.656,111.151,36.708
2007-10-06,48638.754,293.262,184.659,36.806
2007-10-07,48976.281,337.527,207.145,36.975
2007-10-08,49232.133,255.852,164.094,35.102
2007-10-09,49444.301,212.168,137.918,30.95
2007-10-10,49679.352,235.051,145.158,26.653
2007-10-11,49849.914,170.562,115.575,29.583
2007-10-12,50041.281,191.367,127.979,31.498
2007-10-13,50254.492,213.211,139.07,31.576
2007-10-14,50445.859,191.367,128.136,31.655
2007-10-15,50679.867,234.008,150.766,32.787
2007-10-16,50850.434,170.566,121.456,35.462
2007-10-17,51000.199,149.766,111.942,36.435
2007-10-18,51128.527,128.328,101.196,36.497
2007-10-19,51237.109,108.582,91.309,36.565
2007-10-20,51453.223,216.113,145.577,36.62
2007-10-21,51668.277,215.055,145.076,36.653
2007-10-22,51841.168,172.891,123.976,36.81
2007-10-23,51949.75,108.582,91.607,36.864
2007-10-24,52121.586,171.836,123.568,36.934
2007-10-25,52294.473,172.887,124.173,37.01
2007-10-26,52467.359,172.887,124.248,37.084
2007-10-27,52640.25,172.891,123.88,36.715
2007-10-28,52791.0,150.75,113.201,37.198
2007-10-29,52942.805,151.805,113.836,37.301
2007-10-30,53093.555,150.75,113.366,37.363
2007-10-31,53267.645,174.09,124.499,36.729
2007-11-01,53376.668,109.023,90.986,36.02
2007-11-02,53508.137,131.469,102.273,35.991
2007-11-03,53662.051,153.914,113.985,36.386
2007-11-04,53748.625,86.574,81.321,37.673
2007-11-05,53836.273,87.648,81.394,37.204
2007-11-06,53967.742,131.469,102.473,36.19
2007-11-07,54034.008,66.266,70.789,37.38
2007-11-08,54099.211,65.203,70.7,37.827
2007-11-09,54186.855,87.645,82.047,37.86
2007-11-10,54274.5,87.645,82.089,37.901
2007-11-11,54362.145,87.645,81.948,37.761
2007-11-12,54405.969,43.824,58.48,36.38
2007-11-13,54514.992,109.023,91.39,36.43
2007-11-14,54514.992,0.0,36.44,36.44
2007-11-15,54581.258,66.266,69.87,36.46
2007-11-16,54668.906,87.648,80.68,36.49
2007-11-17,54756.551,87.645,80.71,36.52
2007-11-18,54865.574,109.023,91.54,36.57
2007-11-19,54886.949,21.375,47.36,36.59
2007-11-20,54953.219,66.27,70.02,36.61
2007-11-21,54997.039,43.82,58.73,36.64
2007-11-22,55018.418,21.379,47.43,36.65
2007-11-23,55062.242,43.824,58.75,36.66
2007-11-24,55128.508,66.266,70.09,36.68
2007-11-25,55128.508,0.0,36.7,36.7
2007-11-26,55193.711,65.203,69.58,36.71
2007-11-27,55237.531,43.82,58.82,36.73
2007-11-28,55237.531,0.0,36.74,36.74
2007-11-29,55237.531,0.0,36.74,36.74
2007-11-30,55281.355,43.824,58.85,36.76
2007-12-01,55347.625,66.27,55.011,21.6
2007-12-02,55369.0,21.375,32.377,21.6
2007-12-03,55457.848,88.848,66.394,21.6
2007-12-04,55523.941,66.094,54.922,21.6
2007-12-05,55568.363,44.422,43.996,21.6
2007-12-06,55591.117,22.754,33.072,21.6
2007-12-07,55701.633,110.516,77.318,21.6
2007-12-08,55746.055,44.422,43.996,21.6
2007-12-09,55790.48,44.426,43.998,21.6
2007-12-10,55813.234,22.754,33.072,21.6
2007-12-11,55857.656,44.422,43.996,21.6
2007-12-12,55902.078,44.422,43.996,21.6
2007-12-13,55902.078,0.0,21.6,21.6
2007-12-14,55945.422,43.344,43.452,21.6
2007-12-15,55968.172,22.75,33.07,21.6
2007-12-16,56012.598,44.426,43.998,21.6
2007-12-17,56034.266,21.668,32.524,21.6
2007-12-18,56057.02,22.754,33.072,21.6
2007-12-19,56078.691,21.672,32.526,21.6
2007-12-20,56145.867,67.176,55.468,21.6
2007-12-21,56190.289,44.422,43.996,21.6
2007-12-22,56211.961,21.672,32.526,21.6
2007-12-23,56256.383,44.422,43.996,21.6
2007-12-24,56256.383,0.0,21.6,21.6
2007-12-25,56300.805,44.422,43.996,21.6
2007-12-26,56345.23,44.426,43.998,21.6
2007-12-27,56367.984,22.754,33.072,21.6
2007-12-28,56389.652,21.668,32.524,21.6
2007-12-29,56412.406,22.754,33.072,21.6
2007-12-30,56434.078,21.672,32.526,21.6
2007-12-31,56456.828,22.75,33.07,21.6
2008-01-01,56478.5,21.672,32.526,21.6
2008-01-02,56478.5,0.0,21.6,21.6
2008-01-03,56500.172,21.672,32.526,21.6
2008-01-04,56522.922,22.75,33.07,21.6
2008-01-05,56567.348,44.426,43.998,21.6
2008-01-06,56589.016,21.668,32.524,21.6
2008-01-07,56611.77,22.754,33.072,21.6
2008-01-08,56656.195,44.426,43.998,21.6
2008-01-09,56700.617,44.422,43.996,21.6
2008-01-10,56745.039,44.422,43.996,21.6
2008-01-11,56745.039,0.0,21.6,21.6
2008-01-12,56789.465,44.426,43.998,21.6
2008-01-13,56811.133,21.668,32.524,21.6
2008-01-14,56833.887,22.754,33.072,21.6
2008-01-15,56855.555,21.668,32.524,21.6
2008-01-16,56878.309,22.754,33.072,21.6
2008-01-17,56878.309,0.0,21.6,21.6
2008-01-18,56922.734,44.426,43.998,21.6
2008-01-19,56922.734,0.0,21.6,21.6
2008-01-20,56944.402,21.668,32.524,21.6
2008-01-21,56988.828,44.426,43.998,21.6
2008-01-22,57011.578,22.75,33.07,21.6
2008-01-23,57033.25,21.672,32.526,21.6
2008-01-24,57054.922,21.672,32.526,21.6
2008-01-25,57054.922,0.0,21.6,21.6
2008-01-26,57077.672,22.75,33.07,21.6
2008-01-27,57077.672,0.0,21.6,21.6
2008-01-28,57099.344,21.672,32.526,21.6
2008-01-29,57099.344,0.0,21.6,21.6
2008-01-30,57099.344,0.0,21.6,21.6
2008-01-31,57122.098,22.754,33.072,21.6
2008-02-01,57143.766,21.668,32.524,21.6
2008-02-02,57166.52,22.754,33.072,21.6
2008-02-03,57166.52,0.0,21.6,21.6
2008-02-04,57232.613,66.094,54.922,21.6
2008-02-05,57255.367,22.754,33.072,21.6
2008-02-06,57277.035,21.668,32.524,21.6
2008-02-07,57321.461,44.426,43.998,21.6
2008-02-08,57299.789,-21.672,10.674,21.6
2008-02-09,57321.461,21.672,32.526,21.6
2008-02-10,57344.215,22.754,33.072,21.6
2008-02-11,57344.215,0.0,21.6,21.6
2008-02-12,57344.215,0.0,21.6,21.6
2008-02-13,57410.305,66.09,54.92,21.6
2008-02-14,57410.305,0.0,21.6,21.6
2008-02-15,57433.059,22.754,33.072,21.6
2008-02-16,57477.484,44.426,43.998,21.6
2008-02-17,57477.484,0.0,21.6,21.6
2008-02-18,57477.484,0.0,21.6,21.6
2008-02-19,57499.152,21.668,32.524,21.6
2008-02-20,57499.152,0.0,21.6,21.6
2008-02-21,57543.578,44.426,43.998,21.6
2008-02-22,57543.578,0.0,21.6,21.6
2008-02-23,57566.328,22.75,33.07,21.6
2008-02-24,57566.328,0.0,21.6,21.6
2008-02-25,57588.0,21.672,32.526,21.6
2008-02-26,57633.023,45.023,44.299,21.6
2008-02-27,57633.023,0.0,21.6,21.6
2008-02-28,57633.023,0.0,21.6,21.6
2008-02-29,57654.988,21.965,21.6,21.6
2008-03-01,57654.988,0.0,21.6,21.6
2008-03-02,57654.988,0.0,21.6,21.6
2008-03-03,57678.047,23.059,33.225,21.6
2008-03-04,57678.047,0.0,21.6,21.6
2008-03-05,57678.047,0.0,21.6,21.6
2008-03-06,57700.012,21.965,32.674,21.6
2008-03-07,57700.012,0.0,21.6,21.6
2008-03-08,57700.012,0.0,21.6,21.6
2008-03-09,57700.012,0.0,21.6,21.6
2008-03-10,57700.012,0.0,21.6,21.6
2008-03-11,57700.012,0.0,21.6,21.6
2008-03-12,57700.012,0.0,21.6,21.6
2008-03-13,57700.012,0.0,21.6,21.6
2008-03-14,57700.012,0.0,21.6,21.6
2008-03-15,57700.012,0.0,21.6,21.6
2008-03-16,57700.012,0.0,21.6,21.6
2008-03-17,57723.07,23.059,33.225,21.6
2008-03-18,57700.012,-23.059,9.975,21.6
2008-03-19,57700.012,0.0,21.6,21.6
2008-03-20,57700.012,0.0,21.6,21.6
2008-03-21,57700.012,0.0,21.6,21.6
2008-03-22,57678.047,-21.965,10.526,21.6
2008-03-23,57654.988,-23.059,9.975,21.6
2008-03-24,57654.988,0.0,21.6,21.6
2008-03-25,57633.023,-21.965,10.526,21.6
2008-03-26,57633.023,0.0,21.6,21.6
2008-03-27,57633.023,0.0,21.6,21.6
2008-03-28,57588.0,-45.023,-1.099,21.6
2008-03-29,57588.0,0.0,21.6,21.6
2008-03-30,57588.0,0.0,21.6,21.6
2008-03-31,57566.328,-21.672,10.674,21.6
2008-04-01,57543.578,-22.75,10.13,21.6
2008-04-02,57543.578,0.0,21.6,21.6
2008-04-03,57566.328,22.75,33.07,21.6
2008-04-04,57388.637,-177.691,24.185,113.771
2008-04-05,57099.344,-289.293,30.906,176.758
2008-04-06,56725.0,-374.344,12.165,200.896
2008-04-07,56345.23,-379.77,-8.867,182.6
2008-04-08,56057.02,-288.211,-3.294,142.012
2008-04-09,55902.078,-154.941,7.727,85.843
2008-04-10,55834.902,-67.176,29.884,63.752
2008-04-11,55790.48,-44.422,46.753,69.149
2008-04-12,55724.387,-66.094,35.777,69.1
2008-04-13,55679.965,-44.422,46.659,69.056
2008-04-14,55591.117,-88.848,24.242,69.036
2008-04-15,55591.117,0.0,46.252,46.252
2008-04-16,55546.695,-44.422,25.708,48.104
2008-04-17,55523.941,-22.754,36.62,48.092
2008-04-18,55479.516,-44.426,25.677,48.075
2008-04-19,55457.848,-21.668,37.138,48.062
2008-04-20,55435.094,-22.754,36.587,48.059
2008-04-21,55413.422,-21.672,37.108,48.035
2008-04-22,55325.176,-88.246,25.609,70.099
2008-04-23,55106.062,-219.113,17.457,127.926
2008-04-24,54886.949,-219.113,16.972,127.442
2008-04-25,54668.906,-218.043,17.226,127.156
2008-04-26,54405.969,-262.938,-5.768,126.796
2008-04-27,54186.855,-219.113,15.962,126.432
2008-04-28,53946.363,-240.492,4.862,126.11
2008-04-29,53727.25,-219.113,15.61,126.08
2008-04-30,53551.961,-175.289,18.35,106.725
2008-05-01,53464.312,-87.648,60.317,104.506
2008-05-02,53267.645,-196.668,30.604,129.757
2008-05-03,53093.555,-174.09,41.7,129.471
2008-05-04,52920.668,-172.887,42.038,129.201
2008-05-05,52597.027,-86.445,142.405,185.988
2008-05-06,52164.805,-432.223,56.946,274.858
2008-05-07,51841.168,-323.637,106.52,269.687
2008-05-08,51581.836,-259.332,105.511,236.257
2008-05-09,51107.445,-474.391,113.853,353.026
2008-05-10,50467.699,-639.746,153.062,475.601
2008-05-11,49742.793,-724.906,106.975,472.449
2008-05-12,49018.926,-723.867,136.781,501.731
2008-05-13,48219.367,-799.559,118.525,521.636
2008-05-14,47420.59,-798.777,129.302,532.02
2008-05-15,46459.316,-961.273,149.24,633.883
2008-05-16,45196.289,-1263.027,130.447,767.224
2008-05-17,44454.781,-741.508,236.402,610.246
2008-05-18,44659.18,204.398,378.319,275.268
2008-05-19,45796.961,1137.781,639.862,66.23
2008-05-20,47610.289,1813.328,962.179,47.959
2008-05-21,50190.008,2579.719,1356.34,55.731
2008-05-22,53464.312,3274.305,1704.548,53.752
2008-05-23,55746.055,2281.742,1205.944,55.565
2008-05-24,57277.035,1530.98,828.621,56.751
2008-05-25,58375.371,1098.336,611.206,57.461
2008-05-26,59634.941,1259.57,692.877,57.843
2008-05-27,60680.125,1045.184,585.264,58.317
2008-05-28,61567.746,887.621,506.398,58.889
2008-05-29,62438.297,870.551,498.307,59.404
2008-05-30,63314.684,876.387,501.58,59.735
2008-05-31,64144.891,830.207,478.554,59.991
2008-06-01,65099.242,954.352,541.477,60.325
2008-06-02,66313.484,1214.242,666.717,54.537
2008-06-03,67821.266,1507.781,809.51,49.336
2008-06-04,69264.656,1443.391,777.414,49.704
2008-06-05,70747.984,1483.328,798.101,50.256
2008-06-06,72238.531,1490.547,802.443,50.959
2008-06-07,73400.078,1161.547,637.196,51.583
2008-06-08,74325.062,924.984,518.381,52.035
2008-06-09,75157.0,831.938,471.699,52.264
2008-06-10,75916.023,759.023,435.121,52.446
2008-06-11,76529.703,613.68,362.01,52.613
2008-06-12,77172.883,643.18,377.129,52.859
2008-06-13,77668.57,495.688,303.022,53.113
2008-06-14,78238.0,569.43,340.448,53.36
2008-06-15,79007.391,769.391,441.542,53.641
2008-06-16,80309.516,1302.125,723.68,67.191
2008-06-17,82196.758,1887.242,1029.095,77.61
2008-06-18,84430.289,2233.531,1204.872,78.8
2008-06-19,87123.492,2693.203,1437.638,79.814
2008-06-20,89715.25,2591.758,1387.906,81.228
2008-06-21,92149.062,2433.812,1309.807,82.759
2008-06-22,94605.992,2456.93,1322.425,83.723
2008-06-23,97137.828,2531.836,1360.948,84.48
2008-06-24,99775.266,2637.438,1415.411,85.702
2008-06-25,102766.883,2991.617,1595.151,86.877
2008-06-26,105540.156,2773.273,1485.932,87.74
2008-06-27,108562.25,3022.094,1612.719,89.08
2008-06-28,111502.453,2940.203,1572.61,90.257
2008-06-29,114273.266,2770.812,1488.583,91.631
2008-06-30,117041.0,2767.734,1491.304,95.903
2008-07-01,119833.18,2792.18,1506.394,98.67
2008-07-02,122268.609,2435.43,1373.793,145.93
2008-07-03,124637.219,2368.609,1391.881,197.706
2008-07-04,127170.445,2533.227,1406.405,129.236
2008-07-05,129514.055,2343.609,1276.799,95.228
2008-07-06,131872.484,2358.43,1284.916,95.874
2008-07-07,134033.125,2160.641,1185.791,96.468
2008-07-08,135940.625,1907.5,1058.962,97.264
2008-07-09,137761.281,1820.656,1016.091,98.176
2008-07-10,139439.672,1678.391,944.893,98.704
2008-07-11,141125.219,1685.547,948.923,99.126
2008-07-12,141617.547,492.328,347.585,99.369
2008-07-13,142477.594,860.047,533.158,99.55
2008-07-14,143527.141,1049.547,628.96,99.813
2008-07-15,144579.984,1052.844,630.894,100.085
2008-07-16,145632.812,1052.828,631.152,100.351
2008-07-17,146721.5,1088.688,649.493,100.613
2008-07-18,147814.5,1093.0,651.947,100.893
2008-07-19,148875.5,1061.0,636.085,101.163
2008-07-20,149816.844,941.344,634.483,159.889
2008-07-21,149690.891,-125.953,585.657,649.159
2008-07-22,149501.938,-188.953,604.383,699.647
2008-07-23,149375.984,-125.953,619.564,683.065
2008-07-24,149313.0,-62.984,682.824,714.579
2008-07-25,150634.078,1321.078,1493.775,827.731
2008-07-26,150005.797,-628.281,648.472,965.23
2008-07-27,149157.516,-848.281,535.329,963.005
2008-07-28,148532.5,-625.016,491.6,806.712
2008-07-29,148282.5,-250.0,469.489,595.531
2008-07-30,148032.5,-250.0,417.754,543.796
2008-07-31,147844.984,-187.516,415.963,510.502
2008-08-01,147627.0,-217.984,400.326,510.227
2008-08-02,147314.5,-312.5,416.73,574.282
2008-08-03,146628.5,-686.0,337.3,683.159
2008-08-04,146004.938,-623.562,367.626,682.006
2008-08-05,145262.203,-742.734,306.317,680.779
2008-08-06,144331.891,-930.312,323.509,792.541
2008-08-07,143155.016,-1176.875,302.07,895.411
2008-08-08,141986.781,-1168.234,303.09,892.075
2008-08-09,140910.578,-1076.203,345.447,888.033
2008-08-10,139835.828,-1074.75,342.339,884.193
2008-08-11,138768.031,-1067.797,319.996,858.344
2008-08-12,137792.562,-975.469,317.251,809.051
2008-08-13,136787.266,-1005.297,274.346,781.184
2008-08-14,135758.891,-1028.375,260.183,778.656
2008-08-15,134820.656,-938.234,281.555,754.582
2008-08-16,134245.891,-574.766,419.155,708.932
2008-08-17,133493.141,-752.75,336.74,716.252
2008-08-18,132531.891,-961.25,247.047,731.677
2008-08-19,131211.625,-1320.266,179.376,845.011
2008-08-20,129425.445,-1786.18,171.47,1072.003
2008-08-21,127553.594,-1871.852,211.736,1155.461
2008-08-22,125666.633,-1886.961,197.434,1148.777
2008-08-23,123817.703,-1848.93,209.763,1141.932
2008-08-24,121976.969,-1840.734,207.433,1135.47
2008-08-25,120121.852,-1855.117,193.204,1128.492
2008-08-26,118247.016,-1874.836,175.822,1121.053
2008-08-27,116437.992,-1809.023,164.802,1076.852
2008-08-28,114729.07,-1708.922,160.211,1021.793
2008-08-29,112941.367,-1787.703,113.104,1014.405
2008-08-30,111192.633,-1748.734,125.847,1007.501
2008-08-31,109511.438,-1681.195,153.317,1000.92
2008-09-01,107947.188,-1564.25,139.694,928.337
2008-09-02,106839.883,-1107.305,182.522,740.789
2008-09-03,105926.562,-913.32,177.483,637.949
2008-09-04,105373.969,-552.594,295.56,574.159
2008-09-05,105345.594,-28.375,559.24,573.546
2008-09-06,104932.383,-413.211,364.91,573.238
2008-09-07,104356.875,-575.508,281.45,571.602
2008-09-08,104110.617,-246.258,415.463,539.619
2008-09-09,103452.133,-658.484,213.02,545.006
2008-09-10,102465.75,-986.383,75.899,573.2
2008-09-11,101596.102,-869.648,132.778,571.226
2008-09-12,100889.25,-706.852,213.28,569.651
2008-09-13,99911.867,-977.383,75.167,567.931
2008-09-14,98967.5,-944.367,89.613,565.732
2008-09-15,98025.734,-941.766,88.183,562.99
2008-09-16,97083.977,-941.758,85.352,560.155
2008-09-17,96151.32,-932.656,87.299,557.514
2008-09-18,95112.0,-1039.32,69.487,593.478
2008-09-19,93996.18,-1115.82,80.162,642.721
2008-09-20,92914.188,-1081.992,94.33,639.835
2008-09-21,91779.383,-1134.805,65.051,637.182
2008-09-22,90708.398,-1070.984,68.016,607.971
2008-09-23,89715.25,-993.148,81.017,581.73
2008-09-24,88753.0,-962.25,72.97,558.104
2008-09-25,87951.5,-801.5,114.492,518.582
2008-09-26,87021.258,-930.242,18.744,487.742
2008-09-27,86195.852,-825.406,69.039,485.182
2008-09-28,85351.18,-844.672,57.236,483.091
2008-09-29,84788.898,-562.281,65.049,348.532
2008-09-30,84532.75,-256.148,60.711,189.853
2008-10-01,84557.742,24.992,74.87,62.27
2008-10-02,84608.969,51.227,74.414,48.588
2008-10-03,84737.672,128.703,100.637,35.749
2008-10-04,84813.891,76.219,74.19,35.763
2008-10-05,84916.352,102.461,87.433,35.776
2008-10-06,85018.812,102.461,87.447,35.79
2008-10-07,85121.273,102.461,85.007,33.35
2008-10-08,85223.727,102.453,81.503,29.85
2008-10-09,85299.953,76.227,68.292,29.861
2008-10-10,85531.109,231.156,146.418,29.877
2008-10-11,85888.469,357.359,210.08,29.912
2008-10-12,86042.156,153.688,107.428,29.944
2008-10-13,86144.617,102.461,75.01,23.353
2008-10-14,86273.32,128.703,84.868,19.98
2008-10-15,86452.0,178.68,110.077,19.993
2008-10-16,86580.742,128.742,84.916,20.008
2008-10-17,86710.75,130.008,85.576,20.03
2008-10-18,86814.25,103.5,72.23,20.048
2008-10-19,86917.758,103.508,72.251,20.065
2008-10-20,87046.5,128.742,84.99,20.083
2008-10-21,87123.492,76.992,58.917,20.1
2008-10-22,87201.75,78.258,59.564,20.109
2008-10-23,87330.5,128.75,85.037,20.126
2008-10-24,87408.75,78.25,59.591,20.14
2008-10-25,87460.5,51.75,46.244,20.153
2008-10-26,87512.25,51.75,46.249,20.159
2008-10-27,87589.25,77.0,58.99,20.17
2008-10-28,87667.508,78.258,59.636,20.181
2008-10-29,87744.5,76.992,59.012,20.195
2008-10-30,87796.25,51.75,46.296,20.205
2008-10-31,87873.242,76.992,59.031,20.214
2008-11-01,87951.5,78.258,59.681,20.226
2008-11-02,88028.5,77.0,59.06,20.239
2008-11-03,88080.25,51.75,46.337,20.247
2008-11-04,88158.5,78.25,59.709,20.258
2008-11-05,88210.258,51.758,46.365,20.271
2008-11-06,88210.258,0.0,19.544,19.544
2008-11-07,88287.25,76.992,57.068,18.251
2008-11-08,88339.0,51.75,44.35,18.26
2008-11-09,88415.992,76.992,57.086,18.269
2008-11-10,88571.242,155.25,95.168,16.896
2008-11-11,88674.75,103.508,68.454,16.269
2008-11-12,88726.5,51.75,42.369,16.278
2008-11-13,88830.0,103.5,68.471,16.29
2008-11-14,88830.0,0.0,16.293,16.293
2008-11-15,88933.5,103.5,68.482,16.301
2008-11-16,88960.008,26.508,29.673,16.308
2008-11-17,89011.758,51.75,42.406,16.315
2008-11-18,89114.766,103.008,68.257,16.324
2008-11-19,89141.539,26.773,29.831,16.332
2008-11-20,89246.086,104.547,69.048,16.339
2008-11-21,89323.852,77.766,55.558,16.351
2008-11-22,89350.625,26.773,29.852,16.354
2008-11-23,89350.625,0.0,16.358,16.358
2008-11-24,89402.898,52.273,42.716,16.362
2008-11-25,89428.398,25.5,29.222,16.366
2008-11-26,89455.172,26.773,29.869,16.371
2008-11-27,89507.438,52.266,42.725,16.374
2008-11-28,89532.938,25.5,29.239,16.383
2008-11-29,89585.211,52.273,42.74,16.385
2008-11-30,89611.984,26.773,29.885,16.387
2008-12-01,89637.477,25.492,29.244,16.392
2008-12-02,89637.477,0.0,16.395,16.395
2008-12-03,89664.25,26.773,29.894,16.395
2008-12-04,89664.25,0.0,16.397,16.397
2008-12-05,89637.477,-26.773,2.898,16.396
2008-12-06,89664.25,26.773,29.895,16.397
2008-12-07,89689.75,25.5,29.256,16.399
2008-12-08,89715.25,25.5,29.258,16.402
2008-12-09,89794.289,79.039,56.254,16.405
2008-12-10,89742.023,-52.266,-9.94,16.411
2008-12-11,89742.023,0.0,16.409,16.409
2008-12-12,89742.023,0.0,16.406,16.406
2008-12-13,89715.25,-26.773,2.907,16.405
2008-12-14,89715.25,0.0,16.404,16.404
2008-12-15,89664.25,-51.0,-9.312,16.4
2008-12-16,89664.25,0.0,16.397,16.397
2008-12-17,89664.25,0.0,16.396,16.396
2008-12-18,89637.477,-26.773,2.896,16.394
2008-12-19,89637.477,0.0,16.395,16.395
2008-12-20,89637.477,0.0,16.394,16.394
2008-12-21,89637.477,0.0,16.393,16.393
2008-12-22,89637.477,0.0,16.394,16.394
2008-12-23,89664.25,26.773,29.892,16.394
2008-12-24,89637.477,-26.773,2.899,16.397
